national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1,9.0,0,0,0,0,0,0,0,1,2,0,0,0.87,0.72,0,1,0,0,1,0,0
0,8.0,0,66,66,75,12,36,66,89,13,0,21,0.37,0.54,2,0,0,0,1,0,1
0,2.0,0,111,111,111,1,3,5,15,22,0,0,0.1,0.05,0,1,0,1,1,0,1
607,4.0,102,1023,2178,3311,323,1125,2316,3298,323,0,0,0.88,0.92,0,0,0,0,1,0,0
-1,8.0,0,24,32,48,2,14,24,32,0,0,12,0.51,0.53,1,0,0,0,1,0,1
15,2.0,0,0,5,10,0,13,28,29,1,0,0,0.96,0.96,0,0,0,0,1,0,0
0,2.0,0,10,15,20,0,0,0,0,0,0,5,0.8,0.82,0,0,0,1,1,0,0
2,4.0,0,0,1,2,3,4,4,7,0,0,0,0.73,0.76,0,0,0,0,1,0,1
0,2.0,0,75,110,180,13,44,65,68,0,0,15,0.38,0.4,0,0,0,0,1,0,1
7,2.0,0,0,0,0,0,0,0,1,1,0,0,0.27,0.11,0,1,0,1,1,0,0
4,2.0,0,1,2,2,0,0,0,0,0,0,0,0.46,0.35,0,1,0,0,1,0,0
13,8.0,7,131,175,219,93,139,165,185,39,0,0,0.78,0.73,0,0,0,1,1,0,1
48,8.0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.92,0,0,0,0,1,0,0
13,8.0,0,47,92,115,14,25,38,45,0,0,0,0.65,0.64,0,0,0,0,1,0,1
0,8.0,0,5,6,6,0,0,0,3,0,0,0,0.42,0.36,0,1,0,0,1,0,1
5,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0
1,2.0,0,13,21,29,6,12,24,49,0,0,0,1.0,1.0,0,0,0,0,1,0,1
253,8.0,0,0,150,450,57,248,586,809,63,0,0,0.99,0.93,0,0,0,0,1,0,0
2,9.0,0,0,0,1,0,1,1,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
102,8.0,0,0,0,0,0,3,21,29,0,0,0,0.35,0.68,0,1,0,0,1,0,0
3,2.0,0,54,81,108,20,35,50,51,4,0,0,0.98,0.98,0,1,0,0,1,0,1
0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,0,0,0,1,0,1
7,8.0,0,12,12,12,0,0,0,0,0,0,0,0.95,0.97,0,1,0,0,1,0,1
0,2.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,0,0,1,1,0,1
1,2.0,0,10,10,20,5,7,12,16,0,0,0,0.77,0.81,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,1,1,0,0
2,8.0,0,8,12,16,2,9,9,13,1,0,0,0.96,0.97,0,0,0,0,1,0,1
0,9.0,0,0,0,0,26,44,45,45,4,0,0,0.85,0.82,0,0,0,0,1,0,1
0,2.0,0,20,20,20,0,0,0,0,0,0,0,0.78,0.76,0,1,0,0,1,0,1
2,2.0,0,150,240,330,31,104,179,243,0,0,0,0.88,0.92,0,0,0,0,1,0,1
0,4.0,0,13,13,13,0,0,0,0,1,0,13,0.24,0.14,0,1,0,0,1,0,1
3,2.0,0,10,10,10,0,0,0,0,0,0,0,0.96,0.97,0,1,0,0,1,0,0
0,9.0,0,3,4,5,1,2,3,3,1,0,0,0.34,0.41,0,0,0,0,1,0,1
338,2.0,34,580,1150,1790,183,510,938,1369,162,0,0,0.99,0.99,0,0,0,0,1,0,0
0,8.0,0,3,3,3,4,18,26,39,0,0,0,0.95,0.9,0,0,0,0,1,0,1
0,8.0,0,5,5,5,0,0,0,0,1,0,0,0.2,0.31,0,1,0,0,1,0,1
54,8.0,5,50,50,100,19,51,81,139,20,0,0,0.94,0.95,0,0,0,0,1,0,0
1,3.0,0,17,26,35,5,11,24,34,0,0,0,0.89,0.9,0,0,0,0,1,0,1
13,8.0,0,0,3,9,1,4,15,27,1,0,0,1.0,0.99,0,0,0,0,1,0,0
1,9.0,0,3,5,6,30,70,95,145,0,0,0,0.86,0.69,0,0,0,0,1,0,1
-1,4.0,6,0,2,3,1,9,17,27,1,0,0,0.73,0.78,1,0,0,1,1,0,1
1,8.0,0,40,60,90,7,25,41,66,0,0,0,0.5,0.52,0,0,0,0,1,0,1
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.94,0,0,0,0,1,0,0
39,8.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1,0,0
1,2.0,0,0,1,1,0,0,0,0,1,0,0,0.93,0.93,0,0,0,0,1,0,1
7,8.0,0,8,20,32,2,9,14,21,0,0,0,0.98,0.99,0,0,0,0,1,0,0
4,12.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,0,0,0,1,0,0
65,2.0,0,62,124,186,6,26,40,100,0,0,0,1.0,1.0,0,0,0,0,1,0,0
613,2.0,4,0,0,0,11,33,64,78,46,0,0,0.99,0.99,0,1,0,0,1,0,0
4,8.0,3,0,3,3,0,1,3,5,0,0,0,0.89,0.93,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.83,0,0,0,0,1,0,0
2,4.0,0,0,0,0,1,1,1,1,1,0,0,0.24,0.14,0,1,0,0,1,0,1
73,8.0,5,30,80,140,17,63,157,232,19,0,0,0.71,0.66,0,0,0,0,1,0,0
3,2.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.75,0,0,0,0,1,0,0
8,8.0,0,54,73,92,7,21,39,68,16,0,1,0.14,0.32,0,0,0,0,1,0,1
3,10.0,0,0,0,0,0,0,0,0,1,0,0,0.7,0.74,0,0,0,0,1,0,0
49,2.0,21,20,60,100,14,43,92,136,36,0,0,1.0,0.99,0,0,0,0,1,0,0
10,8.0,0,15,27,39,6,15,44,60,2,0,0,0.44,0.63,0,0,0,0,1,0,1
25,2.0,0,40,80,120,11,41,76,105,0,0,0,0.99,0.99,0,0,0,0,1,0,0
4,2.0,0,24,24,24,4,4,4,4,2,0,0,0.71,0.7,0,1,0,0,1,0,1
10,2.0,0,12,12,12,2,2,2,2,2,0,0,0.95,0.95,0,1,0,0,1,0,1
2,8.0,0,14,17,20,1,3,9,14,0,0,0,0.37,0.36,0,0,0,0,1,0,1
50,8.0,3,36,72,108,14,49,95,152,17,0,0,0.74,0.7,0,0,0,0,1,0,0
500,2.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,0,0,1,1,0,0
100,8.0,20,55,110,200,37,166,191,231,26,0,0,0.89,0.93,0,0,0,1,1,0,1
20,12.0,0,0,0,0,1,1,2,2,0,0,0,0.89,0.9,0,0,0,0,1,0,0
2,14.0,0,0,1,1,1,1,2,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
101,2.0,0,0,0,0,0,0,2,5,2,0,0,0.96,0.93,0,0,0,1,1,0,0
0,2.0,0,0,0,0,0,1,2,2,0,0,0,0.0,0.0,0,0,0,0,1,0,1
106,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.99,0,0,0,0,1,0,1
2,4.0,3,1,2,3,0,4,5,6,1,0,0,0.77,0.8,0,0,0,0,1,0,0
3,2.0,0,0,6,12,2,8,14,19,0,0,0,0.95,0.97,0,0,0,0,1,0,1
12,2.0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.85,0,0,0,0,1,0,0
5,8.0,0,15,22,29,4,10,21,28,0,0,0,0.15,0.34,0,0,0,0,1,0,1
280,0.0,9,0,0,0,9,34,77,114,20,0,0,0.0,0.0,0,0,0,1,0,0,0
1,8.0,2,13,25,35,4,15,21,33,0,0,0,0.97,0.94,0,0,0,0,1,0,1
0,8.0,0,16,24,32,5,9,14,20,0,0,0,0.66,0.69,0,0,0,0,1,0,1
64,13.0,0,0,0,0,0,3,7,8,4,0,0,0.93,0.96,0,0,0,0,1,0,0
0,2.0,0,5,5,5,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,1,0,1
8,8.0,0,6,12,14,5,14,20,25,0,0,0,0.84,0.9,0,0,0,0,1,0,1
2437,2.0,0,0,0,0,19,119,193,291,22,0,0,0.99,0.99,0,0,0,0,1,0,0
1,2.0,0,3,3,3,4,5,5,5,0,0,0,0.87,0.93,0,1,0,1,1,0,1
10,2.0,0,0,0,0,6,15,28,36,0,0,0,0.94,0.97,0,0,0,0,1,0,1
2,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,0
1,8.0,0,0,1,1,0,1,1,1,1,0,0,0.74,0.76,0,0,0,0,1,0,1
0,8.0,0,25,25,25,5,12,19,23,0,0,0,0.95,0.97,0,0,0,0,1,0,1
3,9.0,0,0,0,0,0,0,1,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
2,8.0,0,5,7,11,1,4,4,8,0,0,0,0.99,0.97,0,0,0,0,1,0,1
8,8.0,0,16,24,24,3,9,19,26,0,0,0,0.0,0.0,0,0,0,0,1,0,0
0,2.0,0,6,6,6,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,1
10,8.0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.77,0,0,0,1,1,0,0
99,2.0,84,822,1582,2204,141,361,447,477,71,0,61,0.69,0.69,0,0,0,0,1,0,1
2631,8.0,255,2930,6094,9258,43,106,185,267,42,0,0,0.97,0.98,0,0,0,0,1,0,0
3,8.0,0,10,26,42,8,15,24,36,3,0,0,0.95,0.96,0,0,0,0,1,0,1
2,12.0,0,0,0,0,0,0,1,2,0,0,0,0.9,0.95,0,0,0,0,1,0,0
-3,2.0,136,124,276,444,75,188,343,440,91,0,8,0.1,0.17,2,0,0,0,1,0,1
6,8.0,0,0,0,0,0,0,0,0,1,0,0,0.37,0.38,0,0,0,0,1,0,0
25,2.0,0,90,90,90,6,6,6,6,4,0,0,0.98,0.99,0,0,0,0,1,0,1
17,2.0,0,0,0,0,0,0,0,2,1,0,0,0.46,0.64,0,1,0,0,1,0,0
13,8.0,0,15,45,45,2,12,41,55,3,0,0,0.87,0.9,0,0,0,0,1,0,1
6,4.0,0,0,5,10,2,8,15,20,0,0,0,0.34,0.41,0,0,0,0,1,0,1
9,2.0,0,60,90,120,13,34,62,100,29,0,0,0.05,0.37,0,0,0,0,1,0,1
0,2.0,0,24,24,24,0,0,0,0,0,0,20,0.78,0.69,0,1,0,0,1,0,1
2,8.0,0,20,40,60,2,21,35,52,0,0,0,1.0,0.94,0,0,0,0,1,0,1
152,8.0,0,0,19,38,0,17,39,84,16,0,0,0.7,0.86,0,0,0,0,1,0,0
17,4.0,0,0,28,28,9,19,21,38,0,0,0,0.97,0.98,0,0,0,0,1,0,0
117,15.0,1,0,0,72,8,36,66,94,13,0,0,0.06,0.08,0,0,0,0,1,0,0
10,12.0,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
17,2.0,0,92,157,209,13,55,110,168,31,1,10,0.62,0.69,0,0,0,0,1,0,1
-3,8.0,0,17,24,35,5,17,27,33,0,0,0,0.79,0.66,3,0,0,0,1,0,1
10,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
2,8.0,0,5,9,13,3,4,8,13,0,0,0,1.0,0.95,0,0,0,0,1,0,1
2,12.0,0,4,4,12,4,10,16,20,0,0,0,0.47,0.39,0,0,0,0,1,0,0
22,8.0,1,0,0,8,3,7,13,19,10,0,0,0.43,0.46,0,0,0,0,1,0,0
0,8.0,0,3,4,5,1,3,4,4,1,0,0,0.96,0.97,0,0,0,0,1,0,1
22,4.0,0,0,0,0,0,1,4,4,2,0,0,0.73,0.78,0,0,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.99,0,0,0,0,1,0,0
9,8.0,0,28,46,70,8,28,50,79,0,0,0,0.85,0.78,0,0,0,0,1,0,1
0,4.0,0,100,100,100,0,22,22,32,0,0,0,0.73,0.78,0,0,0,0,1,0,1
12,10.0,0,0,0,4,1,4,9,13,0,0,0,0.89,0.9,0,0,0,0,1,0,1
0,2.0,0,10,10,10,0,4,5,5,0,0,0,0.53,0.5,0,0,0,0,1,0,1
2,8.0,0,34,51,71,1,16,27,36,1,0,0,0.65,0.86,0,0,0,0,1,0,1
1,8.0,5,15,25,31,9,20,30,50,1,0,0,0.85,0.56,0,0,0,0,1,0,1
3,2.0,1,0,0,0,1,5,6,6,0,0,0,0.31,0.34,0,0,0,0,1,0,1
159,8.0,69,163,403,583,40,165,345,583,75,0,0,0.25,0.57,0,0,0,0,1,0,0
5,12.0,0,0,0,0,0,0,0,0,1,0,0,0.78,0.78,0,0,0,0,1,0,0
0,8.0,0,33,48,58,6,17,29,51,0,0,4,0.79,0.87,0,0,0,0,1,0,1
14,15.0,0,123,123,153,31,73,108,153,40,0,0,0.93,0.92,2,0,0,0,1,0,1
5,9.0,0,0,2,3,0,2,4,7,0,0,0,0.91,0.77,0,0,0,0,1,0,1
57,8.0,0,0,0,0,1,6,19,22,0,0,0,0.89,0.93,0,0,0,0,1,0,0
627,2.0,238,1530,3210,5010,470,1771,3369,5068,399,0,0,0.97,0.94,0,0,0,0,1,0,0
0,2.0,0,6,9,9,0,1,1,1,1,0,0,0.66,0.69,0,1,0,1,1,0,1
88,8.0,28,18,78,114,8,41,86,135,21,0,0,0.99,0.92,0,0,0,0,1,0,0
78,8.0,0,0,0,0,2,6,9,13,0,0,0,0.92,0.96,0,0,0,0,1,0,0
501,2.0,0,0,0,0,1,1,1,1,2,0,0,0.0,0.0,0,1,0,0,1,0,0
5,8.0,4,6,16,18,6,12,24,47,0,0,0,0.71,0.72,0,0,0,0,1,0,1
3,8.0,0,92,128,188,12,96,184,267,47,0,0,0.73,0.68,1,0,0,0,1,0,1
81,8.0,0,504,504,504,10,38,85,153,18,0,0,0.93,0.95,0,1,0,0,0,0,0
1,8.0,1,0,1,2,0,1,2,2,0,0,0,0.99,0.98,0,0,0,0,1,0,0
2,8.0,0,10,23,33,8,14,25,32,0,0,0,0.71,0.75,0,0,0,0,1,0,1
0,2.0,0,25,27,28,0,0,0,0,2,0,25,0.86,0.88,0,0,0,0,1,0,0
54,8.0,1,45,60,90,32,55,111,140,38,0,0,0.94,0.9,0,0,0,0,1,0,0
4,12.0,0,0,0,0,0,0,0,0,1,0,0,0.82,0.79,0,1,0,0,1,0,0
1,9.0,0,0,0,1,1,1,2,2,0,0,0,0.87,0.72,0,0,0,0,1,0,1
41,8.0,12,207,282,332,141,209,280,382,81,0,30,0.08,0.05,9,0,0,1,1,0,0
2,2.0,0,50,50,50,3,5,7,8,2,0,0,0.99,0.98,0,0,0,0,1,0,1
4,12.0,0,14,20,29,9,24,36,51,0,0,0,0.78,0.78,0,0,0,1,1,0,1
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
60,8.0,2,276,483,682,88,272,503,751,58,0,24,0.79,0.66,0,0,0,0,1,0,1
1,8.0,0,0,0,0,0,6,9,15,0,0,0,0.98,0.98,0,1,0,0,1,0,0
4,2.0,0,18,18,18,2,2,2,2,1,0,0,0.89,0.91,0,1,0,0,1,0,0
2,3.0,0,16,16,16,1,2,7,8,0,0,0,0.98,0.99,0,0,0,0,1,0,1
3,2.0,0,0,0,0,1,1,1,1,1,0,0,0.87,0.75,0,0,0,0,1,0,1
-36,2.0,2,473,702,892,328,538,776,1050,139,0,0,0.96,0.98,73,0,0,0,1,0,1
166,12.0,13,200,300,500,56,163,324,498,66,0,0,0.95,0.86,0,0,0,0,1,0,0
44,8.0,0,0,0,0,0,0,0,1,1,0,0,0.25,0.33,0,0,0,0,1,0,0
7,12.0,0,6,6,12,1,4,7,15,0,0,0,0.78,0.78,0,0,0,0,1,0,0
36,8.0,114,732,1308,2016,304,862,1388,1763,189,0,72,0.31,0.18,48,0,0,0,1,0,1
5,8.0,0,0,0,0,0,1,1,3,0,0,0,0.6,0.54,0,0,0,0,1,0,0
0,2.0,0,39,39,39,0,0,0,0,2,0,0,0.0,0.0,0,1,0,0,1,0,0
0,2.0,0,322,322,322,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,1
95,0.0,3,832,1345,1820,245,618,1181,1776,212,0,0,0.0,0.0,0,0,0,0,0,0,1
20,8.0,0,0,0,0,0,1,1,3,2,0,0,0.99,0.99,0,1,0,0,1,0,0
128,4.0,0,0,0,0,0,1,2,6,0,0,0,0.73,0.78,0,0,0,0,1,0,0
0,4.0,0,6,6,6,0,0,0,0,0,0,0,0.79,0.66,0,1,0,1,1,0,1
31,2.0,0,0,8,16,1,5,10,15,2,0,0,0.8,0.72,0,1,0,1,1,0,0
6,8.0,0,13,24,35,3,8,15,32,0,0,0,0.86,0.88,0,0,0,0,1,0,1
122,17.0,0,0,800,1120,1431,1564,1791,1997,765,0,0,0.83,0.84,71,0,0,0,1,0,1
126,2.0,28,851,1604,2247,168,344,424,450,71,0,63,0.69,0.69,0,0,0,0,1,0,1
9,8.0,0,0,0,0,0,0,0,0,2,0,0,0.98,0.95,0,0,0,0,1,0,0
10,8.0,0,38,58,78,7,23,45,65,3,0,18,0.94,0.92,0,0,0,0,1,0,0
4,8.0,0,38,68,98,12,36,57,74,0,0,0,0.96,0.96,0,0,0,0,1,0,1
103,8.0,0,0,0,0,3,10,15,26,3,0,0,0.97,0.95,0,1,0,0,1,0,0
30,15.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.96,0,1,0,1,1,0,0
4,9.0,0,5,10,15,6,10,16,20,2,0,0,0.7,0.66,0,0,0,0,1,0,1
6,8.0,0,0,7,7,2,4,11,13,0,0,0,1.0,1.0,0,0,0,0,1,0,1
0,8.0,0,13,21,29,5,12,18,25,0,0,0,0.37,0.36,0,0,0,0,1,0,1
31,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.99,0,0,0,0,1,0,0
114,4.0,34,51,110,153,21,68,124,186,19,0,0,0.77,0.8,0,0,0,0,1,0,0
3,8.0,0,2,2,4,2,4,7,10,0,0,0,0.57,0.48,0,0,0,0,1,0,1
0,9.0,0,4,6,7,1,4,4,5,0,0,0,0.99,0.98,0,0,0,0,1,0,1
10,2.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.9,0,0,0,1,1,0,0
0,12.0,0,17,29,39,3,11,23,37,0,0,0,0.78,0.78,0,0,0,1,1,0,1
2,8.0,0,1,2,3,0,1,1,3,0,0,0,0.98,0.98,0,0,0,0,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0,0,0,0,1,0,0
0,2.0,0,5,7,8,0,0,0,0,0,0,0,0.98,0.95,0,0,0,0,1,0,1
33,2.0,0,0,0,0,0,1,1,2,0,0,0,0.99,0.99,0,0,0,0,1,0,0
3,8.0,2,0,0,20,23,31,48,66,0,0,0,0.97,0.93,0,0,0,0,1,0,1
35,8.0,0,0,0,0,1,2,5,13,0,0,0,0.6,0.57,0,0,0,0,1,0,0
4,2.0,0,90,90,90,2,4,4,4,0,0,0,0.95,0.96,0,1,0,0,1,0,1
1,8.0,0,40,60,80,13,47,76,101,0,0,0,0.61,0.57,0,0,0,0,1,0,1
610,2.0,0,0,0,0,4,10,22,57,5,0,0,0.79,0.77,0,1,0,0,1,0,0
28,8.0,0,57,109,161,20,59,94,122,33,0,0,0.99,0.86,0,0,0,1,1,0,1
0,4.0,0,5,5,5,1,1,1,1,0,0,1,0.68,0.66,0,1,0,1,1,0,1
0,8.0,0,60,105,150,17,47,71,86,3,0,15,0.97,0.98,0,0,0,0,1,0,1
16,4.0,7,0,2,2,0,6,10,18,3,0,0,0.73,0.78,0,0,0,0,1,0,0
225,2.0,30,270,570,900,71,271,583,874,97,0,0,0.78,0.78,0,0,0,1,1,0,0
0,8.0,0,10,10,20,2,6,13,14,1,0,0,0.99,0.99,0,0,0,0,1,0,1
1,8.0,0,14,21,37,2,10,17,26,1,0,0,0.99,0.99,0,0,0,1,1,0,1
0,2.0,0,3,3,3,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,1,0,1
0,8.0,0,7,9,13,3,5,6,8,0,0,0,0.17,0.33,0,0,0,0,1,0,1
168,8.0,4,0,32,48,11,35,69,122,23,0,0,0.89,0.93,0,0,0,0,1,0,0
0,2.0,0,20,20,20,0,0,0,0,1,0,20,0.07,0.07,0,0,0,0,1,0,0
113,2.0,0,56,126,196,12,58,104,201,31,0,0,0.84,0.88,0,0,0,0,1,0,0
17,8.0,0,14,28,42,5,11,23,37,2,0,0,0.95,0.97,0,0,0,0,1,0,1
18,8.0,0,0,0,5,0,2,9,12,0,0,0,0.91,0.93,0,0,0,0,1,0,0
78,8.0,0,0,0,0,0,1,2,2,1,0,0,1.0,0.95,0,0,0,0,1,0,0
-1,4.0,6,0,2,3,1,9,16,25,3,0,0,0.73,0.78,1,0,0,1,1,0,1
11382,2.0,24,0,0,0,47,135,299,532,71,0,0,0.96,0.98,0,0,0,1,1,0,0
24,8.0,0,32,64,108,7,39,81,105,15,0,0,0.98,0.99,0,0,0,0,1,0,0
0,8.0,21,5321,8141,10961,0,0,0,0,0,0,0,0.95,0.96,0,0,0,0,1,0,1
53,12.0,0,0,0,0,0,0,1,2,1,0,0,0.98,0.95,0,1,0,0,1,0,0
2,2.0,0,30,30,30,0,0,0,0,0,0,0,0.87,0.91,0,0,0,1,1,0,0
0,2.0,0,820,1360,1840,0,0,0,0,113,0,0,0.88,0.94,57,0,0,0,1,0,1
114,9.0,0,0,0,0,2,11,25,44,0,0,0,0.91,0.74,0,0,0,0,1,0,0
5,9.0,0,16,26,46,2,10,21,35,0,0,0,0.68,0.66,0,0,0,0,1,0,1
1,6.0,0,4,6,8,3,4,8,10,0,0,0,0.78,0.78,0,0,0,0,1,0,1
1,8.0,0,59,84,109,6,26,43,66,2,0,0,1.0,0.99,0,0,0,0,1,0,1
2,8.0,1,2,2,2,2,6,9,9,1,0,0,0.99,0.9,0,1,0,0,1,0,1
19,2.0,0,20,50,70,5,29,64,66,2,0,0,1.0,1.0,0,0,0,0,1,0,0
0,2.0,0,6,9,12,4,7,17,20,0,0,0,0.99,0.98,0,0,0,0,1,0,1
6,2.0,0,45,108,171,6,10,22,22,1,0,0,0.91,0.89,0,1,0,0,1,0,1
41,8.0,1,59,89,119,14,49,90,147,46,0,0,1.0,0.98,0,0,0,0,1,0,0
56,2.0,0,0,20,50,9,29,44,68,17,0,0,0.99,0.95,0,0,0,0,1,0,0
0,4.0,0,75,75,75,0,3,3,10,0,0,0,0.96,0.88,0,1,0,0,1,0,1
56,8.0,8,273,444,643,64,196,394,555,70,0,0,0.94,0.94,0,0,0,1,1,0,1
99,8.0,0,0,0,0,2,7,10,16,14,0,0,0.81,0.82,0,0,0,0,1,0,0
-7,17.0,1,27,27,27,2,15,39,41,3,0,0,0.82,0.83,8,0,0,0,1,0,1
2,8.0,0,8,8,8,3,7,14,23,2,0,0,0.5,0.75,0,0,0,0,1,0,1
0,4.0,0,5,8,8,0,0,0,0,0,0,0,0.79,0.66,0,1,0,0,1,0,1
10,4.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,1,1,0,0
52,12.0,4,201,286,286,61,148,387,720,26,0,0,0.76,0.78,0,0,0,0,1,0,1
10,2.0,0,25,25,50,3,11,23,36,2,0,0,0.81,0.83,0,0,0,0,1,0,0
16,12.0,0,0,0,0,0,1,1,2,0,0,0,0.99,0.99,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,1,0,0,0,0.97,0.93,0,0,0,0,1,0,0
30,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.79,0,1,0,0,1,0,0
56,8.0,25,186,311,424,45,149,272,436,51,0,3,0.81,0.87,0,0,0,0,1,0,1
1,8.0,0,3,6,8,2,7,8,8,2,0,0,0.75,0.64,0,0,0,0,1,0,1
2,2.0,0,1,3,5,0,0,3,4,0,0,0,1.0,1.0,0,0,0,0,1,0,1
45,8.0,0,268,268,407,32,97,206,356,38,0,0,0.83,0.85,0,0,0,0,1,0,0
234,8.0,2,0,0,0,10,31,68,113,23,0,0,0.84,0.86,0,0,0,1,1,0,0
3,2.0,0,8,8,8,0,0,0,0,0,0,0,0.85,0.92,0,1,0,0,1,0,0
10,12.0,0,0,0,0,0,0,1,1,0,0,0,0.73,0.76,0,1,0,0,1,0,0
6,2.0,0,0,0,0,5,5,5,5,0,0,0,0.99,0.98,0,1,0,0,1,0,0
132,9.0,0,0,0,0,0,3,5,17,0,0,0,0.91,0.74,0,0,0,0,1,0,0
1,2.0,0,6,12,12,5,7,7,7,0,0,0,0.38,0.4,0,1,0,0,1,0,1
9,8.0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0,0,0,0,1,0,0
53,8.0,0,0,0,0,3,7,9,17,2,0,0,1.0,1.0,0,0,0,1,1,0,0
116,12.0,0,0,0,0,0,0,0,0,2,0,0,0.73,0.69,0,0,0,0,1,0,0
16,2.0,0,30,60,90,9,26,51,80,0,0,0,0.97,0.98,0,0,0,0,1,0,0
12,13.0,5,10,25,40,4,15,30,47,0,0,0,0.8,0.82,0,0,0,0,1,0,0
2,9.0,0,0,0,0,0,0,0,0,1,0,0,0.69,0.68,0,0,0,0,1,0,0
13,12.0,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
3403,2.0,330,4200,8610,13260,1085,3972,7607,10903,782,0,0,0.83,0.66,0,0,0,0,1,0,0
1,8.0,0,4,6,8,2,5,6,7,0,0,0,0.56,0.46,0,0,0,1,1,0,1
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,1,1,0,0
7,8.0,0,146,255,327,18,64,159,243,32,0,17,0.05,0.12,0,0,0,1,1,0,1
0,4.0,0,12,12,12,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,1
4,8.0,0,41,85,129,14,50,94,171,27,0,0,0.92,0.94,0,0,0,0,1,0,1
39,8.0,0,28,52,104,9,38,86,138,11,0,0,0.89,0.78,0,0,0,0,1,0,0
62,12.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,1,0,0
69,2.0,0,0,0,0,0,0,0,0,4,0,0,0.58,0.66,0,0,0,0,0,0,0
1,8.0,0,3,8,10,0,4,6,9,8,0,0,0.99,0.99,0,0,0,0,1,0,1
21,2.0,0,11,11,11,10,10,10,10,0,0,0,0.91,0.9,0,1,0,0,1,0,1
4,2.0,0,0,0,6,2,2,3,5,0,0,0,0.96,0.97,0,0,0,0,1,0,0
77,12.0,12,12,36,60,15,37,74,104,20,0,0,1.0,1.0,0,0,0,0,1,0,0
9,9.0,0,0,18,18,3,6,11,18,1,0,0,0.97,0.98,0,0,0,0,1,0,0
-1,12.0,0,6,8,11,1,4,6,7,2,0,0,0.94,0.89,1,0,0,0,1,0,1
14,9.0,0,78,144,209,18,63,65,65,0,0,3,0.99,0.98,0,1,0,1,1,0,1
6,8.0,0,18,36,54,5,12,30,57,9,0,0,0.96,0.93,0,0,0,0,1,0,1
191,12.0,5,0,0,0,13,38,76,104,25,0,0,0.93,0.96,0,0,0,1,1,0,0
0,4.0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.14,0,0,0,0,1,0,1
1,12.0,1,1,1,1,0,0,2,2,0,0,0,0.78,0.78,0,0,0,0,1,0,0
15685,2.0,4964,16704,36288,55872,5663,18783,40371,63513,5813,0,0,0.9,0.76,0,0,0,0,1,0,0
0,4.0,0,13,13,13,0,0,0,0,1,0,0,0.22,0.14,0,1,0,0,1,0,1
