national_inv,lead_time,in_transit_qty,forecast_3_month,sales_3_month,went_on_backorder
45,8.0,55,182,237,1
11,2.0,40,75,86,1
8,8.0,0,0,2,0
17,11.0,0,27,38,1
9,12.0,6,92,68,1
41,8.0,0,0,0,0
1,2.0,0,8,3,1
2,8.0,0,0,0,0
2,2.0,0,0,0,0
300,8.0,1,117,213,0
0,4.0,0,0,8,1
22,8.0,0,0,0,0
135,8.0,0,0,0,0
4,0.0,0,189,17,1
0,12.0,0,4,4,1
12,2.0,0,10,17,1
6810,8.0,0,0,0,0
50,8.0,1,40,43,0
0,2.0,0,39,10,1
3,8.0,0,0,0,0
4,8.0,0,0,0,0
0,8.0,0,6,0,1
5,4.0,3,13,9,0
0,12.0,0,5,4,1
-3,8.0,0,5,24,1
7,8.0,19,590,256,1
4,0.0,0,14,4,1
9,16.0,0,0,3,0
1316,3.0,395,1680,1401,0
0,8.0,0,3,1,1
296,2.0,0,0,29,0
43,12.0,10,366,355,0
100,8.0,0,0,1,0
39,2.0,0,8,36,1
31,8.0,0,305,134,1
-3,8.0,0,33,35,1
3,4.0,0,0,0,0
74,8.0,75,111,85,0
98,10.0,4,0,21,0
10,8.0,0,0,0,0
88,8.0,0,0,0,0
1,9.0,0,6,2,1
8,8.0,0,24,21,1
57,8.0,0,0,0,0
5,14.0,0,0,0,0
34,8.0,222,243,206,0
8,2.0,0,0,0,0
45,12.0,8,16,22,0
6,8.0,0,0,0,0
10,8.0,0,2,9,1
8,9.0,0,0,0,0
240,2.0,0,160,144,1
164,10.0,0,0,0,0
1,8.0,0,2,0,1
102,8.0,8,611,342,1
386,8.0,0,0,4,0
36,8.0,0,0,0,0
-36,2.0,0,400,394,1
89,8.0,65,1569,1756,1
7,8.0,0,7,7,1
8,8.0,0,0,0,0
2,8.0,0,8,1,1
0,12.0,0,12,0,1
0,8.0,0,2,3,1
11,2.0,0,10,2,1
12,8.0,0,0,6,0
0,2.0,1,33,2,1
48,2.0,0,0,0,0
1536,8.0,0,0,12,0
0,2.0,0,5,0,1
0,0.0,0,49,51,1
-2,8.0,0,176,147,1
11,8.0,0,0,18,0
0,4.0,0,4,0,0
94,5.0,40,94,87,0
0,8.0,0,10,6,1
1,8.0,0,18,9,1
10,8.0,0,0,0,0
135,8.0,0,0,10,0
28,8.0,20,0,12,0
0,2.0,0,53,4,1
4,12.0,0,0,0,0
0,8.0,0,0,0,0
16,2.0,0,50,32,1
2,12.0,0,20,11,1
2,2.0,0,2,10,1
4,8.0,0,48,29,1
4,8.0,4,78,61,1
4,9.0,0,0,0,0
2,8.0,0,2,4,1
9,8.0,4,16,30,1
8,2.0,0,0,17,1
58,8.0,9,30,31,0
9958,8.0,1378,0,1517,0
2,12.0,0,0,0,0
0,2.0,0,99,0,1
20,9.0,0,9,0,0
2,2.0,0,60,6,1
34,8.0,0,0,0,0
114,8.0,1,500,47,0
14,9.0,0,0,6,0
0,2.0,0,21,0,1
67,8.0,4,0,34,0
7,8.0,0,3,6,1
53,4.0,0,0,22,0
0,12.0,0,22,9,1
0,8.0,0,7,4,1
5,4.0,0,9,8,1
2,10.0,0,0,0,1
0,2.0,0,241,0,1
1,8.0,0,11,4,1
1,8.0,0,6,4,1
6,2.0,0,25,24,1
6,8.0,0,19,16,1
11,8.0,0,5,10,1
-1,8.0,0,174,59,1
0,2.0,0,480,11,1
10,8.0,0,8,19,1
0,8.0,0,10,6,1
1,4.0,0,8,14,1
1,2.0,0,9,6,1
298,8.0,0,0,8,0
5,2.0,0,0,0,0
4,8.0,0,0,0,0
0,8.0,0,4,2,1
6,12.0,0,0,0,0
0,12.0,0,4,5,1
0,8.0,0,0,5,0
91,2.0,58,1920,470,1
0,4.0,0,125,0,1
3,4.0,0,0,0,0
3,8.0,0,31,20,1
1,2.0,0,1,1,0
98,8.0,0,0,0,0
315,8.0,0,0,63,0
3,2.0,0,10,11,1
0,9.0,0,2,2,1
5,9.0,0,10,10,1
2,8.0,0,4,3,0
5,3.0,0,0,0,0
151,2.0,0,0,0,0
98,8.0,0,0,0,0
594,8.0,0,1200,0,1
0,2.0,0,15,22,1
46,8.0,0,0,94,1
105,2.0,15,855,711,1
57,8.0,0,24,33,0
0,12.0,0,8,9,1
3,9.0,0,0,1,0
7,8.0,0,0,0,0
1,2.0,0,12,17,1
5,2.0,0,6,0,0
2,2.0,0,19,11,1
0,2.0,0,582,0,1
43,9.0,0,0,0,0
1,12.0,0,5,3,1
289,8.0,0,0,0,0
5,2.0,0,24,7,0
1,14.0,0,8,0,1
6,2.0,0,0,2,0
-7,12.0,0,10,3,1
94,8.0,0,0,3,1
1,8.0,0,0,0,0
0,8.0,0,0,0,0
0,2.0,0,5,0,1
653,8.0,0,0,48,0
0,4.0,0,9,0,1
0,8.0,0,3,2,1
105,12.0,0,0,22,0
7,8.0,0,0,0,0
0,8.0,0,0,0,0
1,8.0,0,12,3,1
231,8.0,0,62,86,0
0,8.0,6,0,43,1
495,8.0,0,0,15,0
0,8.0,0,8,0,1
1,3.0,1,1,1,1
5,12.0,0,4,3,0
10,2.0,0,0,0,0
59,2.0,0,238,173,1
4,2.0,0,30,11,1
1,9.0,0,3,9,1
6,9.0,0,0,0,0
264,12.0,0,0,2,0
2,12.0,0,3,3,0
274,8.0,1,0,55,0
14,8.0,0,6,6,0
4,4.0,0,0,1,0
2,8.0,0,5,6,1
26,4.0,47,21,50,0
36,12.0,0,0,1,0
5,8.0,0,0,1,0
0,12.0,0,20,10,1
-1,2.0,0,8,2,1
93,2.0,27,135,119,0
0,2.0,0,0,0,1
0,2.0,0,5,1,1
170,12.0,0,0,3,0
27,2.0,0,0,0,0
561,8.0,175,1228,1800,1
11,2.0,0,11,0,0
224,52.0,0,0,0,0
16,9.0,0,6,9,0
53,8.0,57,1711,1692,1
1,12.0,0,0,1,0
26,8.0,16,0,7,0
1,8.0,0,7,4,1
1,8.0,0,5,4,1
12,8.0,0,0,0,1
970,52.0,0,0,0,0
1,8.0,0,48,26,1
-1194,12.0,0,3787,11,1
6,2.0,0,20,17,1
2,9.0,0,0,0,0
-22,8.0,32,357,341,1
4,8.0,0,0,0,0
0,2.0,0,5,0,1
193,14.0,21,42,99,0
0,8.0,0,19,12,1
10,2.0,0,3,20,0
0,8.0,0,70,0,1
39,52.0,0,0,1,0
1,8.0,0,2,0,1
21,8.0,0,13,16,0
0,9.0,0,4,1,1
123,8.0,3,100,82,0
0,13.0,0,0,0,0
-4,8.0,0,166,131,1
0,12.0,0,5,5,1
0,9.0,0,1,0,1
0,8.0,0,0,2,0
2,9.0,0,0,0,0
0,9.0,0,3,2,1
4,2.0,0,0,0,0
46,2.0,0,60,52,0
900,8.0,0,0,395,0
2,8.0,0,20,28,1
89,9.0,0,25,48,1
1,2.0,0,0,0,0
0,8.0,0,0,0,0
5,2.0,0,0,1,1
30,2.0,0,0,6,0
2,2.0,0,0,1,1
10,2.0,0,0,20,1
0,8.0,0,5,0,1
15,2.0,0,0,13,0
10,8.0,5,81,39,1
1,8.0,0,42,28,1
13,8.0,8,17,39,1
391,8.0,153,456,517,0
5,8.0,15,130,209,1
3,2.0,0,4,6,1
0,8.0,0,3,0,1
3,3.0,0,1,1,1
32,2.0,16,32,33,0
3,8.0,0,9,10,1
0,8.0,0,1,5,1
1,8.0,0,50,17,1
287,8.0,190,535,444,1
2,2.0,1,16,34,1
2747,4.0,549,10721,6796,0
5,12.0,0,7,6,0
2,9.0,0,0,0,0
13,2.0,0,0,0,0
-33,8.0,0,293,144,1
119,8.0,0,0,8,0
0,4.0,0,11,0,1
8,8.0,0,20,13,0
0,8.0,0,31,15,1
0,8.0,0,5,0,1
194,8.0,181,720,777,1
4,4.0,0,5,7,1
1,8.0,0,10,12,1
34,8.0,7,0,26,0
4,2.0,0,4,4,1
52,2.0,0,0,7,0
68,2.0,21,28,61,0
4,2.0,0,9,3,1
21,8.0,0,0,3,0
3,2.0,1,0,3,0
0,5.0,0,462,2,1
0,2.0,0,21,0,0
5,12.0,0,6,4,0
1,8.0,0,0,4,0
171,8.0,0,105,268,0
2,2.0,0,22,17,1
9,2.0,0,20,20,1
34,8.0,0,0,0,0
2,9.0,0,0,0,0
7,4.0,0,0,0,0
10,12.0,0,0,0,0
0,8.0,0,14,10,1
0,2.0,0,8,0,1
7,2.0,0,203,0,0
18,2.0,0,0,4,1
2,8.0,0,3,4,1
9,12.0,4,25,17,0
0,2.0,1,1,1,1
23,8.0,0,0,1,0
35,8.0,0,0,9,1
11,4.0,0,0,4,0
36,4.0,0,0,1,0
3069,8.0,432,129,1338,0
2,8.0,0,0,0,0
0,12.0,0,5,3,1
25,2.0,0,0,0,0
0,12.0,0,0,0,1
62,8.0,0,22,22,0
161,8.0,59,271,338,0
3,2.0,1,4,9,1
1,8.0,0,13,13,1
31,2.0,0,17,0,0
0,8.0,0,28,13,1
7,12.0,0,0,1,1
0,5.0,0,0,4,0
0,2.0,0,6,0,0
2,4.0,0,168,34,1
15,9.0,10,21,20,1
7,4.0,0,0,0,0
0,12.0,0,4,0,1
0,2.0,0,16,1,1
4,2.0,0,0,4,1
3,8.0,0,14,15,1
2,14.0,0,4,6,1
0,9.0,0,1,0,1
0,12.0,0,20,8,1
0,9.0,0,2,1,1
23,4.0,0,0,0,0
3,2.0,0,4,4,1
140,12.0,0,0,0,0
10,8.0,0,0,0,0
9,2.0,0,0,0,0
1,2.0,30,30,83,1
121,4.0,371,0,149,0
6,12.0,0,0,0,0
0,8.0,0,207,0,1
25,2.0,0,0,26,1
5,12.0,0,0,0,0
0,2.0,0,0,3,1
123,52.0,0,0,1,0
42,8.0,0,0,15,0
2,2.0,0,63,23,1
0,12.0,0,5,0,0
0,2.0,0,1987,1,1
4,2.0,0,1,4,1
20,4.0,4,0,0,0
1,9.0,0,13,18,1
1682,10.0,0,0,0,0
1,8.0,0,2,5,1
191,2.0,60,300,360,0
8,2.0,0,0,1,0
1,2.0,1,186,48,1
12,8.0,0,65,21,1
8,8.0,0,96,27,1
0,2.0,0,5,0,0
10,8.0,0,0,45,1
4,4.0,41,1,7,0
453,12.0,19,273,216,0
6,8.0,0,2,1,0
12,2.0,0,0,1,0
5000,52.0,0,0,0,0
14,8.0,0,0,0,0
21,12.0,0,0,0,0
7,8.0,0,0,2,0
296,12.0,1,25,304,0
-1,8.0,5,68,29,1
9,12.0,0,0,0,0
4,8.0,0,0,0,0
7,9.0,0,0,8,0
1,8.0,0,1,2,1
126,8.0,0,0,0,0
0,8.0,0,0,0,0
-43,8.0,0,182,99,1
57,12.0,38,428,345,1
0,5.0,0,48,0,1
28,9.0,0,0,1,0
1,8.0,0,10,1,0
0,5.0,0,1825,0,1
342,8.0,0,222,0,0
3,9.0,0,0,0,0
0,8.0,6,102,45,1
39,9.0,0,0,30,1
2,8.0,2,18,19,1
17,12.0,0,0,2,0
7,9.0,0,0,0,0
0,2.0,0,10,0,1
0,2.0,0,16,7,1
4,52.0,0,0,1,0
0,2.0,0,0,325,1
-59,8.0,9,513,364,1
8,2.0,0,0,1,0
31,4.0,41,41,58,1
55,16.0,11,414,349,1
13,8.0,1,48,57,1
13,8.0,0,0,5,0
-14,8.0,2,1297,598,1
0,2.0,0,30,8,0
203,12.0,85,508,563,1
17,2.0,0,42,33,1
1,12.0,0,43,23,1
12,8.0,28,66,71,0
74,8.0,0,345,269,1
256,52.0,0,0,8,0
22,15.0,0,106,62,1
8,8.0,0,0,2,0
11,8.0,10,0,1,0
1,8.0,0,3,2,1
756,8.0,0,0,1,0
0,2.0,5,46,37,1
36,8.0,0,0,8,0
171,8.0,84,294,297,0
11,12.0,2,0,0,0
0,8.0,0,19,8,1
34,8.0,0,0,6,0
1,2.0,0,18,6,1
6,2.0,0,0,0,1
0,8.0,0,26,39,1
38,8.0,8,376,318,1
0,2.0,0,0,0,1
3,12.0,0,0,0,0
4,2.0,0,0,0,1
12,8.0,0,948,717,1
7,2.0,0,0,0,0
0,4.0,0,100,22,1
35,2.0,0,0,8,1
33,8.0,0,0,0,0
1,8.0,0,14,16,1
16,8.0,0,0,0,0
5,2.0,0,50,19,1
85,8.0,30,370,201,1
0,2.0,0,40,0,1
1,12.0,0,3,2,1
4,10.0,0,0,0,0
0,8.0,0,17,16,1
0,8.0,0,5,0,1
55,8.0,0,26,31,0
34,12.0,0,0,0,0
3,8.0,0,4,6,1
24,12.0,0,4,8,0
182,2.0,0,0,2,0
25,8.0,0,254,104,1
1,2.0,0,0,1,0
7,8.0,0,0,7,0
-29,8.0,3,864,924,1
88,4.0,0,0,18,1
93,8.0,5,0,35,0
-1,8.0,9,103,37,1
2,12.0,0,0,0,0
40,52.0,0,0,1,0
6,2.0,0,0,0,0
4,2.0,0,0,0,1
15,8.0,0,0,0,0
1,8.0,0,1,3,1
0,2.0,0,62,2,1
0,8.0,0,5,0,1
17,8.0,0,0,0,0
36,9.0,0,0,0,0
1,8.0,0,3,44,1
18,2.0,0,6,23,1
0,2.0,0,5,1,1
11,15.0,2,11,9,0
45,8.0,0,0,0,0
643,8.0,0,0,3,0
1662,8.0,854,471,1614,0
0,2.0,0,17,11,1
1,8.0,0,2,3,1
0,8.0,0,8,3,1
0,2.0,0,5,2,1
1627,8.0,89,243,1210,0
-9,8.0,0,257,163,1
13,2.0,0,0,1,0
141,2.0,0,0,1,0
2,12.0,0,0,0,0
14,2.0,0,0,2,0
0,9.0,0,2,0,0
11,4.0,0,1,6,0
5,8.0,0,0,0,0
10,2.0,0,0,0,0
469,8.0,168,1111,1060,0
32,8.0,0,0,0,0
0,2.0,0,5,0,1
2,8.0,0,15,1,0
1,4.0,0,0,0,0
0,8.0,0,13,11,1
-2,8.0,0,20,14,0
0,8.0,0,13,5,1
28,2.0,0,0,13,0
1,4.0,0,15,9,1
2,8.0,0,0,1,0
3,12.0,0,0,0,0
7,8.0,0,0,1,1
11,9.0,0,0,0,0
1,8.0,0,12,11,1
24,8.0,0,208,91,1
4,2.0,0,1,0,0
24,12.0,0,663,386,1
2,9.0,0,4,9,1
26,10.0,14,74,66,1
6393,2.0,0,0,125,0
0,8.0,0,11,5,1
64,8.0,16,256,132,0
1,2.0,1,0,2,1
111,12.0,26,60,105,0
100,12.0,0,0,0,0
-1,8.0,0,25,3,1
0,8.0,0,0,0,0
7,8.0,0,774,530,1
122,8.0,0,0,2,0
178,8.0,0,0,0,0
205,8.0,0,37,77,0
2,8.0,0,120,3,0
51,8.0,0,0,0,0
5,8.0,0,0,0,0
7,2.0,0,0,0,0
1,9.0,10,15,13,1
3,2.0,0,0,0,0
87,2.0,0,0,59,1
3,8.0,1,1,3,0
0,8.0,0,3,3,1
2,2.0,1,2,5,0
0,8.0,0,6,0,1
0,8.0,0,290,0,0
2,2.0,0,10,1,1
128,2.0,0,0,3,0
0,2.0,0,106,0,1
12,2.0,0,12,19,1
0,2.0,0,37,0,1
10,8.0,0,0,1,0
0,2.0,0,0,0,1
11,2.0,0,20,23,0
2,8.0,0,0,0,0
0,9.0,0,2,2,1
2990,2.0,1693,5688,5654,0
16,2.0,0,168,50,1
-44,8.0,41,1744,1687,1
8,2.0,0,24,36,1
0,12.0,0,1,0,1
4,2.0,10,0,9,0
65,8.0,0,31,9,0
3082,52.0,0,0,45,0
51,0.0,2,400,53,0
14,0.0,0,0,1,0
7,8.0,0,8,3,0
7,2.0,0,14,8,0
-1,3.0,0,950,4,1
96,52.0,0,0,11,0
0,2.0,0,24,9,1
3,12.0,0,36,23,1
2,9.0,0,0,1,0
11,2.0,0,0,0,0
7,6.0,0,8,5,1
3,8.0,0,0,1,1
4,8.0,0,264,1,1
54,12.0,0,75,19,0
4,2.0,0,16,24,1
4,8.0,0,100,30,1
1,12.0,0,6,3,1
0,2.0,1,4,2,1
0,8.0,0,12,3,1
-1,9.0,0,20,17,1
41,3.0,0,0,14,0
2,14.0,0,1,6,1
0,2.0,0,24,0,1
37,8.0,13,127,128,0
18,52.0,0,0,0,0
-4,12.0,0,54,44,1
3,2.0,29,28,48,1
32,2.0,0,30,48,1
4,8.0,8,1,10,0
7,12.0,0,48,23,1
0,2.0,0,43,0,0
0,8.0,0,5,4,1
324,2.0,6,93,233,0
20,12.0,0,0,0,0
8,8.0,0,12,7,0
3,4.0,4,0,0,0
108,8.0,1,100,135,0
126,8.0,0,0,0,0
2,4.0,0,4,6,1
2,9.0,0,0,4,0
2,8.0,0,0,1,0
17,8.0,0,0,2,1
1,4.0,0,0,0,0
9,2.0,0,25,25,1
27,8.0,0,0,6,0
31,12.0,0,220,164,1
4,2.0,2,4,5,1
5,8.0,0,21,14,1
641,2.0,262,240,446,0
198,2.0,0,0,3,0
154,8.0,0,0,0,0
126,8.0,0,0,2,0
3,17.0,0,19,3,1
35,8.0,0,0,1,0
2,9.0,0,0,0,0
3,3.0,0,6,5,0
11,2.0,0,0,0,0
285,2.0,0,0,17,0
74,2.0,56,267,0,0
0,8.0,0,56,30,1
4,2.0,0,2,5,1
1,8.0,0,12,19,1
5,8.0,0,0,0,0
1,8.0,0,24,15,1
10,2.0,0,0,0,0
32,3.0,0,0,0,0
3,8.0,0,0,0,0
4311,8.0,0,1600,14,0
0,8.0,0,840,0,1
22,0.0,0,0,9,0
20,2.0,0,0,0,0
4,8.0,0,377,225,1
2,12.0,0,0,0,0
0,8.0,0,50,15,1
98,9.0,48,11,16,0
52,8.0,0,0,0,0
-1,8.0,0,22,4,1
5,2.0,0,20,19,1
12,8.0,0,33,37,1
0,8.0,0,0,0,0
-1,3.0,0,989,4,1
3,8.0,0,24,17,1
3,10.0,0,0,0,0
6,8.0,0,34,15,1
4,8.0,0,0,0,0
0,2.0,0,50,4,1
5,8.0,0,10,23,1
100,2.0,0,0,208,1
153,8.0,2,0,64,0
1,14.0,0,4,5,0
1,12.0,0,8,3,1
5,2.0,0,2,10,1
0,4.0,0,0,0,0
11,8.0,0,0,6,0
3988,12.0,0,0,263,0
21,4.0,0,10,90,1
2,12.0,0,0,0,0
1,8.0,0,3,4,1
126,8.0,0,0,0,0
0,8.0,0,4,2,1
0,2.0,0,17,4,1
0,2.0,0,1,2,1
12,8.0,0,0,8,1
5,2.0,0,0,4,1
4,0.0,0,0,3,1
3,8.0,0,0,0,0
1,8.0,0,5,10,1
0,2.0,0,10,1,1
0,8.0,1,22,15,1
4,8.0,0,0,0,1
10,8.0,0,0,1,0
54,8.0,0,64,0,1
-3,12.0,0,3,4,1
4,2.0,0,4,7,1
0,4.0,3,6,0,0
1,8.0,0,1,2,0
59,8.0,0,0,0,0
0,8.0,0,24,11,1
1,8.0,0,0,0,0
153,52.0,0,0,13,0
17,4.0,0,20,23,1
23976,8.0,1236,0,5818,0
0,2.0,0,28,0,1
8,0.0,4,375,264,1
8,8.0,4,6,19,1
3,4.0,0,0,10,0
1,12.0,0,0,0,0
0,8.0,2,105,41,1
16,4.0,11,2,10,0
5,13.0,0,0,1,0
326,52.0,0,0,25,0
16,8.0,0,66,50,1
1,8.0,0,2,2,1
0,8.0,0,102,3,1
3,2.0,0,36,42,1
18,4.0,0,0,10,0
152,8.0,0,0,51,1
0,8.0,2,26,22,0
0,8.0,0,11,4,1
2,9.0,0,0,0,0
9,2.0,0,0,18,0
0,12.0,0,9,1,1
2,9.0,0,1,0,0
-17,2.0,0,109,82,1
2,8.0,0,60,27,1
0,8.0,0,24,5,1
12,2.0,0,26,28,0
0,8.0,1,5,4,1
55,8.0,22,161,98,0
0,12.0,0,62,0,1
1,8.0,0,0,1,0
2,9.0,0,3,0,0
11,2.0,0,18,23,0
7,8.0,0,0,0,0
2,2.0,0,4,11,1
1,2.0,0,0,2,1
18,8.0,0,320,0,1
123,8.0,0,0,2,0
566,2.0,484,876,1288,0
3759,8.0,0,0,26,0
0,5.0,0,1933,0,1
9,8.0,0,0,2,0
-11,12.0,0,33,7,1
38,2.0,0,0,1,0
12,8.0,0,0,1,1
10,12.0,0,96,33,1
-182,8.0,0,391,161,1
14,2.0,0,0,2,0
0,8.0,0,4,2,1
32,2.0,0,28,46,1
22,8.0,0,19,14,0
4,4.0,40,0,32,0
0,8.0,0,298,0,1
1,8.0,0,2,2,1
1,2.0,0,3,2,1
5,8.0,0,52,21,1
1,2.0,0,90,40,1
0,3.0,0,4,0,1
31,2.0,0,0,0,0
7,12.0,0,0,1,1
0,4.0,0,0,0,0
3,9.0,0,10,3,0
4,8.0,0,145,66,1
0,8.0,0,19,8,1
0,8.0,0,13,8,0
3,12.0,0,6,10,1
1,8.0,0,1,3,1
297,8.0,0,0,0,0
6,12.0,0,0,0,0
4,4.0,0,0,0,0
0,8.0,0,0,1,1
0,3.0,0,5,0,1
25,12.0,0,0,0,0
1368,2.0,804,800,1438,0
0,8.0,0,1,0,0
2,3.0,0,0,1,1
20,8.0,0,0,0,0
11,8.0,0,0,0,0
10,4.0,0,0,0,0
87,8.0,0,0,0,0
2,2.0,0,20,21,1
5,9.0,0,84,44,0
11,12.0,0,0,2,0
1,12.0,0,3,1,1
372,2.0,129,300,338,0
3,2.0,0,2,12,1
1,8.0,1,14,13,1
12,2.0,0,0,0,0
8,2.0,0,0,9,1
0,8.0,0,4755,0,1
2,12.0,0,0,0,0
2,8.0,0,13,7,1
1,8.0,0,2,5,1
6,8.0,0,0,0,0
10,2.0,0,63,16,1
56,2.0,0,0,8,0
35,8.0,0,0,1,0
2,8.0,0,0,2,0
69,10.0,0,0,9,0
2,8.0,0,0,0,0
2,8.0,0,25,10,1
43,8.0,2,18,37,0
2,2.0,0,6,8,1
12,2.0,0,12,19,1
2,2.0,0,77,32,1
12,8.0,0,0,1,1
30,12.0,0,11,9,0
102,12.0,0,0,3,0
237,8.0,119,256,304,0
509,2.0,455,210,211,0
34,9.0,2,28,24,0
7,9.0,0,0,7,1
17,4.0,0,0,16,1
17,8.0,0,60,57,1
0,0.0,0,5,3,1
2,2.0,0,2,0,0
1,2.0,0,3,4,1
0,12.0,0,0,0,1
0,4.0,0,49,39,1
2,8.0,0,10,7,0
28,2.0,14,57,120,1
6,2.0,0,0,0,1
288,8.0,41,1173,655,1
0,8.0,0,5,0,1
-3,8.0,0,12,8,1
2,8.0,20,40,56,1
8,2.0,0,32,16,1
1,12.0,2,0,1,1
20,4.0,0,10,10,1
0,2.0,0,14,4,1
0,2.0,0,10,4,1
17,8.0,0,254,101,1
11,4.0,0,0,1,0
120,8.0,0,0,24,0
0,2.0,0,4,0,0
13,8.0,0,0,4,0
7781,9.0,3194,6480,7086,0
2,2.0,0,15,11,1
119,4.0,0,0,0,0
197,8.0,54,178,141,0
142,8.0,70,93,87,0
0,2.0,0,19,0,1
7,4.0,0,0,0,0
8,2.0,0,12,18,1
45,2.0,0,0,7,0
19,0.0,13,297,216,1
14,8.0,0,95,96,1
22,8.0,0,0,0,0
7,8.0,0,20,28,1
41,2.0,0,80,49,1
1,0.0,0,51,20,1
0,9.0,0,2,0,1
463,6.0,25,540,581,0
514,2.0,54,0,713,1
6,2.0,0,0,2,1
4,8.0,0,32,18,1
83,2.0,0,0,13,0
149,8.0,0,0,0,0
0,2.0,0,14,5,1
209,8.0,10,72,217,0
0,8.0,0,3,0,0
3,12.0,0,0,0,0
6,9.0,0,0,0,0
-34,8.0,0,222,35,1
0,8.0,0,8,3,1
3,8.0,0,0,1,0
1983,4.0,0,10,259,0
5,8.0,0,53,26,1
13,8.0,0,18,16,1
3,8.0,0,0,1,0
2,4.0,0,0,1,0
52,8.0,0,0,0,0
0,8.0,0,0,0,0
8,2.0,0,0,0,0
39,8.0,50,74,86,0
4,2.0,0,2,4,0
-1,2.0,0,8,1,1
0,5.0,0,1911,0,1
11,2.0,0,0,0,0
-1193,12.0,0,3787,11,1
3,9.0,0,0,0,0
5,8.0,0,0,3,1
9,8.0,0,34,9,1
5,2.0,0,2,5,1
1,8.0,0,12,10,1
94,8.0,0,0,29,0
746,8.0,0,0,0,0
0,8.0,7,42,38,0
2,2.0,0,96,47,1
0,2.0,0,14,8,1
2,8.0,0,0,0,0
29,2.0,0,0,0,1
0,12.0,0,9,6,1
100,2.0,0,33,75,0
2,8.0,0,0,0,0
137,12.0,0,0,13,0
389,52.0,0,0,34,0
0,2.0,0,11,0,1
7,2.0,0,6,20,0
5,8.0,0,10,10,0
213,8.0,0,0,16,0
0,9.0,0,3,2,1
2,8.0,0,45,30,1
0,12.0,0,17,9,1
16,2.0,0,37,8,1
-3,8.0,0,5,24,1
0,12.0,0,5,5,1
0,2.0,0,5,0,1
5,8.0,0,75,37,1
0,8.0,0,5,0,1
28,8.0,0,0,7,0
8,8.0,0,0,0,0
18,2.0,0,31,41,0
92,14.0,0,72,76,0
12,52.0,0,0,0,0
11,2.0,0,10,3,1
6,4.0,0,10,10,1
92,8.0,2,29,77,0
3,8.0,0,0,2,1
0,12.0,0,24,16,1
17,8.0,0,0,2,0
3,12.0,0,50,19,1
12,8.0,1,74,80,1
81,2.0,8,78,57,0
197,2.0,108,432,475,0
10,8.0,0,0,0,0
0,8.0,0,1,1,1
3,0.0,0,22,13,1
492,8.0,0,0,34,0
7,8.0,0,80,52,1
113,8.0,0,0,0,0
324,8.0,74,193,340,0
1,9.0,0,13,8,1
3,2.0,0,0,1,0
0,2.0,0,72,0,1
141,2.0,16,154,271,0
2,12.0,0,0,0,0
8,8.0,0,5,12,0
158,12.0,0,0,1,0
0,12.0,0,200,149,1
47,8.0,0,47,36,0
0,8.0,0,0,0,0
0,2.0,0,72,0,1
1,8.0,0,15,16,1
13,12.0,8,0,0,0
0,8.0,0,102,3,1
219,10.0,2,7,30,0
10,9.0,0,40,19,1
33,2.0,0,0,3,0
5,12.0,0,50,22,1
8,8.0,0,89,68,1
0,4.0,0,23,23,1
2,12.0,0,0,0,0
7,8.0,0,0,0,0
11,2.0,0,0,1,0
0,8.0,6,18,12,1
1,9.0,0,10,7,1
11,2.0,0,0,5,0
12,8.0,0,92,61,1
2,2.0,0,17,14,1
499,8.0,0,0,33,0
12,2.0,0,0,1,0
1,8.0,0,18,18,1
19,8.0,0,44,61,1
4,2.0,0,88,72,1
0,8.0,0,7,7,1
32,4.0,0,0,0,0
3,4.0,16,0,4,0
20,2.0,0,19,28,1
0,8.0,0,7,4,1
442,8.0,0,0,25,0
1,2.0,2,6,8,1
0,8.0,0,72,0,1
-1,8.0,0,44,19,1
274,8.0,0,0,7,0
472,0.0,197,792,764,0
4,2.0,0,0,2,0
16,9.0,7,29,25,0
1499,2.0,67,2884,3309,0
62,8.0,0,320,202,1
4,2.0,7,42,23,1
2,8.0,0,0,2,1
4,2.0,0,0,13,1
208,2.0,377,825,880,0
73,8.0,0,0,0,0
0,8.0,0,52,34,1
40,8.0,0,0,23,0
2,8.0,0,0,0,0
30,8.0,0,0,0,0
65,9.0,0,0,0,0
38,8.0,13,611,344,1
2,8.0,0,24,18,1
15,8.0,0,100,56,1
71,2.0,33,44,67,0
13,8.0,0,27,20,0
97,52.0,0,0,0,0
13,8.0,0,0,0,0
6,8.0,0,0,13,1
336,8.0,742,800,642,0
1,9.0,0,0,0,1
0,5.0,0,14,0,1
28,8.0,0,0,8,0
16,2.0,0,0,0,0
53,2.0,0,24,5,0
136,8.0,2,65,51,0
262,8.0,0,0,1,0
1,2.0,0,6,6,1
0,9.0,0,2,2,0
89,12.0,2,79,50,0
26,2.0,0,0,1,0
0,8.0,0,4,5,1
6,2.0,0,0,1,0
2,12.0,0,0,0,1
0,3.0,0,30,0,1
1,15.0,0,3,3,1
15,8.0,51,371,298,1
0,2.0,0,6,0,1
0,8.0,0,60,23,1
2,8.0,0,0,1,0
24,2.0,0,0,4,0
15635,2.0,4469,9514,11044,0
913,2.0,447,1254,1230,0
0,10.0,1,2,2,0
58,10.0,0,56,43,0
1,8.0,0,1,1,0
5,9.0,0,0,5,1
1,8.0,0,2,3,1
2,8.0,0,0,0,1
-87,8.0,36,216,240,0
